Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
20/21,Round 31,21/03/21,Konyaspor,Alanyaspor,1,0,6.87,6.81,4-2-3-1,3-4-2-1,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; I. Diomandé; A. Hadžiahmetović; J. Sekidika; A. Rahmanović; Z. Bytyqi; S. Cikalleshi,Marafona; F. Aksoy; S. Caulker; (c) G. Tzavellas; Juanfran; B. Kutlu; M. Siopis; F. Moubandje; S. Uçan; U. Güneş; A. Bareiro
20/21,Round 31,21/03/21,Denizlispor,Başakşehir,0,0,6.98,6.91,4-1-4-1,4-2-3-1,C. Gönen; M. Özkal; F. Leismann; O. Yılmaz; S. Aytaç; R. Murawski; H. Sacko; M. Bakalorz; M. Diskerud; Á. Sagal; (c) H. Rodallega,M. Günok; Ö. A. Şahiner; C. Ponck; A. Epureanu; H. A. Kaldırım; Y. Ndayishimiye; T. Ciğerci; (c) E. Višća; Giuliano; D. Türüç; D. Ba
20/21,Round 31,21/03/21,Beşiktaş,Fenerbahçe,1,1,6.97,6.89,4-1-4-1,4-2-3-1,E. Destanoğlu; V. Rosier; Welinton; D. Vida; F. N'Sakala; Souza; R. Ghezzal; A. Ljajić; (c) A. Hutchinson; C. Larin; V. Aboubakar,A. Bayındır; N. Sangaré; S. Aziz; A. Szalai; C. Erkin; (c) L. Gustavo; İ. C. Kahveci; B. Osayi-Samuel; D. Pelkas; Enner Valencia; M. Samatta
20/21,Round 30,12/03/21,Başakşehir,Beşiktaş,2,3,6.61,7.04,4-2-3-1,4-1-4-1,V. Babacan; Rafael; C. Ponck; (c) A. Epureanu; H. A. Kaldırım; M. Topal; B. Özcan; D. Türüç; Giuliano; D. Aleksić; E. Crivelli,E. Destanoğlu; V. Rosier; Welinton; D. Vida; F. N'Sakala; Souza; R. Ghezzal; A. Ljajić; (c) A. Hutchinson; C. Larin; V. Aboubakar
20/21,Round 30,13/03/21,Sivasspor,Karagümrük,1,0,6.99,,4-1-4-1,4-2-3-1,A. Ş. Vural; A. Okumuş; R. Yalçın; S. Camara; U. Çiftçi; I. Cofie; T. Boyd; F. Fajr; (c) H. Arslan; E. Yeşilyurt; O. Kayode,E. Viviano; V. E. Hedenstad; E. Roco; G. Campi; J. Balkovec; (c) L. Biglia; A. Bertolacci; A. Ndao; L. Castro; F. Borini; A. Sobiech
20/21,Round 30,13/03/21,Alanyaspor,Antalyaspor,4,0,7.37,6.29,4-2-3-1,4-1-4-1,Marafona; T. Bingöl; F. Aksoy; (c) G. Tzavellas; F. Moubandje; H. H. Acar; M. Siopis; K. Babacar; S. Uçan; Davidson; M. Pektemek,R. Boffin; O. Imeri; V. Sarı; Naldo; F. Kudryashov; N. Şahin; G. Bayrakdar; B. Balcı; (c) H. Özmert; E. Albayrak; D. Orgill
20/21,Round 30,13/03/21,Rizespor,Hatayspor,1,0,7.07,6.83,4-2-3-1,4-2-3-1,(c) G. Akkan; M. Morozyuk; S. Ay; M. Talbi; İ. Köybaşı; F. Baiano; D. Djoković; B. Samudio; F. Boldrin; F. Andrade; M. Škoda,M. Mohamedi; S. Popov; J. C. Billong; P. Santos; A. Katranis; (c) R. Aabid; R. Ribeiro; D. Babajide; A. Traoré; A. Boupendza; M. B. Diouf
20/21,Round 30,13/03/21,Kayserispor,Galatasaray,0,3,6.46,7.18,4-2-3-1,4-1-3-2,D. Alemdar; R. Civelek; U. Demirok; D. Kolovetsios; A. Behich; K. Muhar; J. Attamah; A. Lennon; D. Avramovski; P. Henrique; (c) İ. Parlak,(c) F. Muslera; D. Yedlin; C. Luyindama; Marcão; M. Saracchi; T. Antalyalı; G. Fernandes; E. Akbaba; E. Kılınç; M. Mohamed; R. Falcao
20/21,Round 30,14/03/21,Ankaragücü,Göztepe,3,0,7.07,6.73,4-2-3-1,4-2-3-1,R. Friedrich; S. Kitsiou; (c) A. Kulušić; Z. Šarlija; A. Turan; E. Çekiçi; İ. Akdağ; Geraldo; A. Potuk; S. Lobjanidze; T. Børven,İ. C. Eğribayat; L. Gassama; A. Öztürk; A. Nukan; B. Emir; O. Nwobodo; A. Esiti; F. Diabaté; S. Aydoğdu; (c) H. Akbunar; C. Ndiaye
20/21,Round 30,14/03/21,Erzurumspor,Trabzonspor,0,0,6.79,7.04,4-2-3-1,4-2-3-1,J. Szumski; B. Butko; A. Teikeu; L. Schwechlen; Z. Bergdich; P. Boumal; O. Çelik; C. A. Alkılıç; (c) A. Chahechouhe; E. Başsan; M. E. Kabir,(c) U. Çakır; H. Türkmen; E. Ié; M. Hosseini; Marlon; Y. Malli; A. Parmak; C. Ekuban; A. Bakasetas; A. N. Nwakaeme; T. Djaniny
20/21,Round 30,14/03/21,Gaziantep,Denizlispor,2,0,6.99,6.52,4-4-2,4-1-4-1,(c) G. Güvenç; P. Olkowski; R. Miranda; A. Toșca; J. Morais; A. Sousa; O. Rashid; A. Vetrih; A. Maxim; K. Özer; N. Dicko,C. Gönen; Ö. Özdemir; O. Yılmaz; M. Yumlu; A. B. Mohamed; K. Aktaş; H. Sacko; M. Diskerud; M. Bakalorz; Á. Sagal; (c) H. Rodallega
20/21,Round 30,14/03/21,Fenerbahçe,Gençlerbirliği,1,2,6.83,6.84,4-1-4-1,4-2-3-1,A. Bayındır; (c) G. Gönül; S. Aziz; A. Szalai; F. Novák; L. Gustavo; B. Osayi-Samuel; M. H. Yandaş; J. Sosa; D. Pelkas; M. Thiam,K. Nordfeldt; M. Johansson; A. Kızıldağ; M. Akbaş; (c) H. I. Pehlivan; S. Dikmen; R. Piris; D. Candeias; M. Yildirim; F. Ayité; S. Lima
20/21,Round 30,15/03/21,Kasımpaşa,Konyaspor,1,1,6.9,6.81,4-1-4-1,4-2-3-1,(c) R. Köse; F. Hadergjonaj; D. Luckassen; D. Tošić; O. Haddadi; K. Bistrović; G. Koomson; D. Drinkwater; A. Kara; H. Hajradinović; I. K. Thelin,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; M. Jevtović; A. Hadžiahmetović; L. Shengelia; D. Milošević; J. Sekidika; S. Cikalleshi
20/21,Round 29,06/03/21,Denizlispor,Yeni Malatyaspor,3,2,6.8,6.66,4-1-4-1,4-1-4-1,C. Gönen; Ö. Özdemir; F. Leismann; M. Yumlu; A. B. Mohamed; R. Murawski; H. Sacko; M. Diskerud; R. Niyaz; M. Mešanovič; (c) H. Rodallega,E. Özbir; I. Chebake; Wallace; T. L. Hadebe; K. Hafez; Z. Yavru; M. Eskihellaç; S. Mallan; A. Afriyie; (c) A. Büyük; B. Tetteh
20/21,Round 29,06/03/21,Beşiktaş,Gaziantep,2,1,6.89,6.63,4-1-4-1,5-4-1,E. Destanoğlu; V. Rosier; Welinton; D. Vida; R. Yılmaz; Souza; R. Ghezzal; A. Ljajić; (c) A. Hutchinson; C. Larin; V. Aboubakar,(c) G. Güvenç; P. Olkowski; P. Djilobodji; R. Miranda; A. Toșca; G. Vural; K. Özer; A. Vetrih; O. Rashid; A. Maxim; N. Dicko
20/21,Round 29,07/03/21,Karagümrük,Ankaragücü,0,1,6.75,6.89,4-1-4-1,4-2-3-1,E. Viviano; V. E. Hedenstad; E. Roco; G. Campi; J. Balkovec; (c) L. Biglia; A. Ndao; A. Bertolacci; L. Castro; F. Borini; A. Sobiech,R. Friedrich; S. Kitsiou; (c) A. Kulušić; Z. Šarlija; A. Turan; E. Çekiçi; İ. Akdağ; Geraldo; A. Potuk; S. Lobjanidze; T. Børven
20/21,Round 29,07/03/21,Gençlerbirliği,Başakşehir,0,1,6.69,6.98,4-2-3-1,4-2-3-1,K. Nordfeldt; M. Johansson; R. Piris; D. Angelo; P. Polomat; (c) S. Dikmen; D. Furman; D. Candeias; M. Yildirim; S. Yılmaz; S. Lima,V. Babacan; Ö. A. Şahiner; C. Ponck; (c) A. Epureanu; H. A. Kaldırım; Giuliano; M. Topal; D. Türüç; B. Özcan; D. Aleksić; E. Crivelli
20/21,Round 29,07/03/21,Hatayspor,Kayserispor,1,3,6.63,6.94,4-1-4-1,4-2-3-1,M. Mohamedi; S. Popov; (c) Y. Abdioğlu; P. Santos; Y. Koné; R. Ribeiro; D. Babajide; R. Aabid; M. Mert; A. Boupendza; M. B. Diouf,D. Alemdar; R. Civelek; U. Demirok; D. Kolovetsios; A. Behich; J. Attamah; K. Muhar; A. Lennon; D. Avramovski; P. Henrique; (c) İ. Parlak
20/21,Round 29,07/03/21,Galatasaray,Sivasspor,2,2,6.73,6.66,4-1-4-1,4-1-4-1,(c) F. Muslera; M. Linnes; R. Donk; Marcão; M. Saracchi; T. Antalyalı; R. Babel; G. Fernandes; Y. Belhanda; H. Onyekuru; R. Falcao,A. Ş. Vural; A. Oğuz; R. Yalçın; S. Camara; U. Çiftçi; (c) Z. Erdal; T. Boyd; H. Arslan; F. Fajr; M. Gradel; M. Yatabaré
20/21,Round 29,08/03/21,Antalyaspor,Kasımpaşa,1,1,6.71,6.9,4-1-4-1,4-3-3,F. Kaplan; B. Balcı; V. Sarı; F. Kudryashov; E. Albayrak; N. Şahin; S. Sam; (c) H. Özmert; Fredy; A. d. Silva; G. Bayrakdar,(c) R. Köse; F. Hadergjonaj; L. Sadiku; T. Břečka; O. Haddadi; K. Bistrović; A. Kara; H. Hajradinović; G. Koomson; I. K. Thelin; K. Varga
20/21,Round 29,08/03/21,Trabzonspor,Alanyaspor,1,3,6.73,6.97,4-2-3-1,4-1-4-1,(c) U. Çakır; S. Asan; E. Ié; V. Hugo; Marlon; B. A. Özdemir; L. Baker; C. Ekuban; A. Bakasetas; A. N. Nwakaeme; B. Afobe,S. Kırıntılı; Juanfran; F. Aksoy; G. Tzavellas; F. Moubandje; B. Kutlu; D. Kądzior; S. Uçan; C. Gülselam; (c) E. Karaca; M. Pektemek
20/21,Round 29,08/03/21,Göztepe,Erzurumspor,3,1,7.02,6.66,4-2-3-1,4-1-4-1,İ. C. Eğribayat; L. Gassama; A. Öztürk; A. Nukan; B. Emir; O. Nwobodo; S. Aydoğdu; F. Diabaté; P. Žulj; (c) H. Akbunar; C. Ndiaye,J. Szumski; M. M. Uçar; M. D. Costa; L. Schwechlen; Z. Bergdich; P. Boumal; C. A. Alkılıç; O. Çelik; (c) A. Chahechouhe; E. Rashani; M. E. Kabir
20/21,Round 29,08/03/21,Konyaspor,Fenerbahçe,0,3,6.57,7.15,4-2-3-1,4-1-4-1,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; A. Demirbağ; I. Diomandé; M. Jevtović; L. Shengelia; D. Milošević; J. Sekidika; S. Cikalleshi,A. Bayındır; (c) G. Gönül; S. Aziz; A. Szalai; F. Novák; J. Sosa; B. Osayi-Samuel; D. Pelkas; M. H. Yandaş; Enner Valencia; M. Thiam
20/21,Round 28,02/03/21,Gaziantep,Gençlerbirliği,2,1,6.8,6.73,3-4-2-1,4-2-3-1,(c) G. Güvenç; E. Ersoy; P. Djilobodji; A. Toșca; P. Olkowski; O. Rashid; A. Sousa; G. Vural; A. Maxim; K. Mirallas; N. Dicko,K. Nordfeldt; M. Johansson; A. Kızıldağ; R. Piris; Ö. Artan; (c) S. Dikmen; D. Furman; D. Candeias; M. Yildirim; S. Yılmaz; S. Lima
20/21,Round 28,02/03/21,Yeni Malatyaspor,Beşiktaş,0,1,6.8,7.0,4-1-4-1,4-1-4-1,E. Özbir; I. Chebake; Wallace; T. L. Hadebe; K. Hafez; Z. Yavru; M. Eskihellaç; S. Mallan; A. Afriyie; (c) A. Büyük; B. Tetteh,U. Yuvakuran; V. Rosier; Welinton; D. Vida; F. N'Sakala; Souza; R. Ghezzal; (c) A. Hutchinson; N. Uysal; C. Larin; V. Aboubakar
20/21,Round 28,03/03/21,Erzurumspor,Karagümrük,2,2,6.8,6.69,4-2-3-1,4-1-4-1,J. Szumski; B. Butko; M. D. Costa; L. Schwechlen; Z. Bergdich; J. O. Omolo; P. Boumal; C. A. Alkılıç; (c) A. Chahechouhe; E. Rashani; R. Gomes,E. Viviano; V. E. Hedenstad; E. Roco; G. Campi; J. Balkovec; (c) L. Biglia; A. Ndao; A. Bertolacci; L. Castro; F. Borini; A. Sobiech
20/21,Round 28,03/03/21,Başakşehir,Konyaspor,1,1,7.04,6.83,4-2-3-1,4-2-3-1,V. Babacan; Ö. A. Şahiner; C. Ponck; A. Epureanu; H. A. Kaldırım; (c) M. Tekdemir; M. Topal; D. Türüç; B. Özcan; D. Aleksić; E. Crivelli,E. Birnican; N. Skubic; A. Çalık; (c) A. Bardakcı; G. H. Sityá; M. Jevtović; I. Diomandé; J. Sekidika; A. Hadžiahmetović; S. Cikalleshi; E. Daci
